#OTU ID	111D	111R	112D	112R	113D	113R	121D	121R	122D	122R	123D	123R	211D	211R	212D	212R	213D	213R	221D	221R	222D	222R	223D	223R	311D	311R	312D	312R	313D	313R	321D	321R	322D	322R	323D	323R	411D	411R	412D	412R	413D	413R	421D	421R	422D	422R	423D	423R	511D	511R	512D	512R	513D	513R	521D	521R	522D	522R	523D	523R	611D	611R	612D	612R	613D	613R	621D	621R	622D	622R	623D	623R	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking
ed18735bf79fe64fe5eb7d467f41a31b32b27c83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
73752e9ee56c5a602c3b4a4050ab813d58f3e10f	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
8dd8bfcc31c7077802a6b4c79e434bfaad87d46c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
135b7c89e72de5f3824740ed99b19145c13fffa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp; sh__SH1815543.09FU"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
ae2b42e881c07d72629da9ef76e3fd4b956582e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_maculatum; sh__SH1589092.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
1fdc70bdc133435c18739b695e657316db42c387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH2073231.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
fe7730e6c22069229e00625e84a3e2e965425bc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
2ad29460f5b22a073170272e727c516e13ba79c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
d8d38dcd222f276a76ab975dd28469bc9a90c2ad	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
d4430d62e85e1ca1e90c481e0470b1bc5cf40325	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
d977649022f3eade4c465f22469e1cefafc8fae0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp; sh__SH2089566.09FU"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
ca34225ac9c74463ea9ef32bf0acaad92ea03857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1909254.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
cb4ef03af9d06c3548e6ddfd34a83edb9e2f0768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
e251232f361f2b532c2a572bbf2aed8048755e33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1825758.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
0bd4be2a100bcf2730ff1d1f3b311d0b67b0bebd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1544583.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
0c5cf5336a1c06e489aa7a276d7b636ad6020eb0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1825760.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
32c70676edaef944f1b58b1ed3a34798a5b733f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_separans; sh__SH1933838.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
b66be8751ca0c48fc2bc0624cf98f5235a1efab0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1909254.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
c3b09797dfce302eca6f7abe548215caa1fa1c80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
e047b67ab9c489732a101e3e3298b9fdf41339d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
ef545ff2d7f57a1fe0e27b9b93763c83966dca95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
1948e3e3f232cc4b11b8e2bb656aad7b2876db24	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
25b78e3eb749ad649f406d5641c03a609ba5fdfc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1933799.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
70ea78376bef263f3547b1211f0f7c2de2b89344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1385596.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
ee9102ebe00d1a54258fac2161e72d6a8dc9a693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_anniae; sh__SH1933957.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
780957b4570d209dff3df22b3c62acf7bd8c6626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1544353.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
48435ed7a1e7e7d8a768b8f73a540384a0cfc87a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1909254.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
87bca188aa577cedd533def4c458178fcf7a83fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
de2c91511d0d8bf108a2cd3c90360224be0b13a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
f8f6d147d0ac7c6e62f670e2a8c30d29eab812a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp; sh__SH1779467.09FU"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
e92e15c4e4cba2f399022e26c72a0214aa8f1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
be043ba89ba365fcbf0e68b7afb77c128696f82d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
77a5afb86810f4b0edb3d2376f461bcd0345a98e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
92d33bda22c3ddadde551f810dfaf86e17cf23ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1544583.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
57e2dea1112a98d9ae8c1ed3b7140ca7c3d851a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1385596.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
d0467bb4166cb24a57046cfc0bbea314604c9130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Thelephora; s__Thelephora_sp"	Thelephora	13	Symbiotroph	|Ectomycorrhizal|	Clavarioid	NULL	Highly Probable
30b483df2328fb5b2eefc433e264af08e524f7d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
3a6d22d1250f5f9adb3a7b7f6796c9ed01ffe55d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1909151.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
68158a8c0a079fe1a781fa187df5490e9c2fc941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Humaria; s__Humaria_sp; sh__SH1825758.09FU"	Humaria	13	Symbiotroph	|Ectomycorrhizal|	Microfungus	NULL	Highly Probable
3d8d0eb2d10a0fabcf1d076ec29b096bec3feb04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Tuberaceae; g__Tuber; s__Tuber_sp; sh__SH1933799.09FU"	Tuber	13	Symbiotroph	|Ectomycorrhizal|	Gasteroid	Hypogeous	Highly Probable
4d51ab1cc678e74b9308499e5fc8c2f122790f4d	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Bankeraceae; g__Boletopsis; s__Boletopsis_leucomelaena; sh__SH1494903.09FU"	Boletopsis	13	Symbiotroph	|Ectomycorrhizal|	Agaricoid-Boletoid	NULL	Highly Probable
6bd0875141aba8a86f04f147a592a48199a09c3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	469	0	7	0	5	0	0	0	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cylindriaceae; g__Cylindrium; s__Cylindrium_sp; sh__SH1547615.09FU"	Cylindrium	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable
ee14c1351278ba42979e0c1c05f4b66a8e31f021	5	0	7	0	6	0	0	0	0	26	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	46	0	0	0	7	8	18	0	13	0	3	3	0	0	0	3	8	0	0	0	0	0	7	4	0	0	3	0	0	6	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Carcinomycetaceae; g__Carcinomyces; s__Carcinomyces_sp"	Carcinomyces	13	Pathotroph	|Fungal Parasite|	Dimorphic-Tremelloid	NULL	Probable
a1846ff0d4e59c3ef01e2fbbdb3690776e386ff1	0	0	0	0	0	0	0	0	0	0	0	0	3	44	9	3	0	11	2	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	55	9	0	0	34	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae"	Sclerotiniaceae	9	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable
2170ded9f702597e7a24b4bd3d42b91b16ec319e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Polyscytalum; s__Polyscytalum_sp"	Polyscytalum	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable
788cb6419ae0b50555d1883429038db404d5ab91	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	15	18	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriales_fam_Incertae_sedis; g__Dendrophoma; s__Dendrophoma_sp; sh__SH1532965.09FU"	Dendrophoma	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable
3c84bfee846d32716f2d3340ac2c75e6ef525f72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Amphisphaeriaceae; g__Polyscytalum; s__Polyscytalum_sp"	Polyscytalum	13	Pathotroph	|Plant Pathogen|	Microfungus	NULL	Probable
